"date","REGION","price"
2006-06-19,"NSW1",38.3629667054025
2006-06-19,"QLD1",28.0144921109088
2006-06-19,"SA1",55.2362629870417
2006-06-19,"SNOWY1",39.0541607605247
2006-06-19,"TAS1",53.1678951250748
2006-06-19,"VIC1",46.7507076075308
2006-06-20,"NSW1",35.4818648871179
2006-06-20,"QLD1",29.6543998697179
2006-06-20,"SA1",53.8019357840089
2006-06-20,"SNOWY1",36.5698139230993
2006-06-20,"TAS1",112.578932482247
2006-06-20,"VIC1",42.2273116019227
2006-06-21,"NSW1",36.5479947580541
2006-06-21,"QLD1",31.5727789445441
2006-06-21,"SA1",48.6116246232449
2006-06-21,"SNOWY1",35.9766102920609
2006-06-21,"TAS1",40.4197697727907
2006-06-21,"VIC1",39.6155713265027
2006-06-22,"NSW1",32.5728071740842
2006-06-22,"QLD1",29.4964012272041
2006-06-22,"SA1",38.9712464305671
2006-06-22,"SNOWY1",31.370955245071
2006-06-22,"TAS1",36.6943981553804
2006-06-22,"VIC1",35.5440957089282
2006-06-23,"NSW1",30.4648682753834
2006-06-23,"QLD1",25.9314542595118
2006-06-23,"SA1",37.3104385071516
2006-06-23,"SNOWY1",31.0378639520722
2006-06-23,"TAS1",33.5991953794744
2006-06-23,"VIC1",33.8985342003651
2006-06-24,"NSW1",28.1107621079154
2006-06-24,"QLD1",23.703900635495
2006-06-24,"SA1",34.8589765565227
2006-06-24,"SNOWY1",28.7211025998775
2006-06-24,"TAS1",31.8717501002281
2006-06-24,"VIC1",31.5512039546724
2006-06-25,"NSW1",30.5481262439413
2006-06-25,"QLD1",26.0610432559145
2006-06-25,"SA1",33.3042268229766
2006-06-25,"SNOWY1",30.1469123209207
2006-06-25,"TAS1",29.6638718452847
2006-06-25,"VIC1",29.5986103750778
2006-06-26,"NSW1",36.0634815474852
2006-06-26,"QLD1",29.1907693936246
2006-06-26,"SA1",43.4277653801764
2006-06-26,"SNOWY1",36.4453519767894
2006-06-26,"TAS1",42.6659720042587
2006-06-26,"VIC1",38.6599954498094
2006-06-27,"NSW1",35.7657468950056
2006-06-27,"QLD1",25.7259737643539
2006-06-27,"SA1",49.1897772359046
2006-06-27,"SNOWY1",36.0973345407557
2006-06-27,"TAS1",44.4849516778012
2006-06-27,"VIC1",41.8294453743006
2006-06-28,"NSW1",32.8760143036658
2006-06-28,"QLD1",23.0486996382929
2006-06-28,"SA1",39.3314434878493
2006-06-28,"SNOWY1",33.3731980344425
2006-06-28,"TAS1",40.7422893352322
2006-06-28,"VIC1",36.3012877712279
2006-06-29,"NSW1",37.9051375099657
2006-06-29,"QLD1",33.4940949129165
2006-06-29,"SA1",44.2156143263104
2006-06-29,"SNOWY1",37.8647334164653
2006-06-29,"TAS1",39.2659092860705
2006-06-29,"VIC1",40.5297329529806
2006-06-30,"NSW1",41.4395689875819
2006-06-30,"QLD1",36.6132323835974
2006-06-30,"SA1",45.3943572742106
2006-06-30,"SNOWY1",40.0134872753882
2006-06-30,"TAS1",76.8430380802943
2006-06-30,"VIC1",42.5766017527568
2006-07-01,"NSW1",44.9636972887518
2006-07-01,"QLD1",33.2854743752592
2006-07-01,"SA1",48.852592203276
2006-07-01,"SNOWY1",45.4001038143958
2006-07-01,"TAS1",41.4390474471611
2006-07-01,"VIC1",41.7675484077822
2006-07-02,"NSW1",35.3567570006756
2006-07-02,"QLD1",27.3793018426276
2006-07-02,"SA1",43.6475048578595
2006-07-02,"SNOWY1",30.9980834369201
2006-07-02,"TAS1",36.1731244857169
2006-07-02,"VIC1",32.7439252930142
2006-07-03,"NSW1",63.2595225378679
2006-07-03,"QLD1",33.6356317277337
2006-07-03,"SA1",76.8626900845139
2006-07-03,"SNOWY1",55.2061105370937
2006-07-03,"TAS1",90.6847501362852
2006-07-03,"VIC1",62.30685330016
2006-07-04,"NSW1",33.8194618909331
2006-07-04,"QLD1",25.0847243609976
2006-07-04,"SA1",45.9272180714229
2006-07-04,"SNOWY1",33.353137563902
2006-07-04,"TAS1",36.7838304449499
2006-07-04,"VIC1",36.6832284377566
2006-07-05,"NSW1",28.9035133142032
2006-07-05,"QLD1",20.6113733023074
2006-07-05,"SA1",37.0949722452204
2006-07-05,"SNOWY1",29.760785815817
2006-07-05,"TAS1",32.1355126495498
2006-07-05,"VIC1",30.509561327619
2006-07-06,"NSW1",31.3883529205095
2006-07-06,"QLD1",22.3456202109189
2006-07-06,"SA1",43.1297012762609
2006-07-06,"SNOWY1",32.7915827676486
2006-07-06,"TAS1",34.6169764162829
2006-07-06,"VIC1",32.9366526327801
2006-07-07,"NSW1",38.2087671151202
2006-07-07,"QLD1",20.6813916404066
2006-07-07,"SA1",49.6520505381725
2006-07-07,"SNOWY1",38.6294273278913
2006-07-07,"TAS1",40.6548825413655
2006-07-07,"VIC1",40.2834000508249
2006-07-08,"NSW1",41.4781930856739
2006-07-08,"QLD1",21.6627191033475
2006-07-08,"SA1",45.8451371150017
2006-07-08,"SNOWY1",37.9366804479229
2006-07-08,"TAS1",36.2498985325868
2006-07-08,"VIC1",32.6377855274679
2006-07-09,"NSW1",38.4539013541263
2006-07-09,"QLD1",26.3285469295581
2006-07-09,"SA1",40.649908196963
2006-07-09,"SNOWY1",35.1257195859818
2006-07-09,"TAS1",34.2037315841611
2006-07-09,"VIC1",34.7148882609196
2006-07-10,"NSW1",47.1822738333999
2006-07-10,"QLD1",27.7940732142507
2006-07-10,"SA1",49.2429972145927
2006-07-10,"SNOWY1",42.8093093071365
2006-07-10,"TAS1",42.6131516649681
2006-07-10,"VIC1",46.2205666410516
2006-07-11,"NSW1",47.063626601697
2006-07-11,"QLD1",26.3827147529242
2006-07-11,"SA1",55.8442973172958
2006-07-11,"SNOWY1",42.4491935807027
2006-07-11,"TAS1",46.4401548382119
2006-07-11,"VIC1",50.5901618088424
2006-07-12,"NSW1",40.3150943585928
2006-07-12,"QLD1",24.0193298757257
2006-07-12,"SA1",59.1798138234361
2006-07-12,"SNOWY1",38.525597420672
2006-07-12,"TAS1",41.5363298237431
2006-07-12,"VIC1",44.5994864406368
2006-07-13,"NSW1",47.1184016048052
2006-07-13,"QLD1",29.5693875960433
2006-07-13,"SA1",58.1720194860411
2006-07-13,"SNOWY1",42.9321005318022
2006-07-13,"TAS1",46.0126661916937
2006-07-13,"VIC1",50.3316162253675
2006-07-14,"NSW1",43.3759505842862
2006-07-14,"QLD1",28.042826895249
2006-07-14,"SA1",53.6336354624607
2006-07-14,"SNOWY1",42.1702385576971
2006-07-14,"TAS1",45.6932164099045
2006-07-14,"VIC1",48.436517351969
2006-07-15,"NSW1",37.8028526609
2006-07-15,"QLD1",22.0991144282573
2006-07-15,"SA1",41.2811351983968
2006-07-15,"SNOWY1",34.8240094761779
2006-07-15,"TAS1",34.2376838930346
2006-07-15,"VIC1",36.7364790753757
2006-07-16,"NSW1",25.9482183485118
2006-07-16,"QLD1",22.0118687934614
2006-07-16,"SA1",29.4346869208311
2006-07-16,"SNOWY1",24.1403631064672
2006-07-16,"TAS1",28.5294174854974
2006-07-16,"VIC1",24.8906532270966
2006-07-17,"NSW1",29.5328005226897
2006-07-17,"QLD1",25.1234776601866
2006-07-17,"SA1",35.8718045171403
2006-07-17,"SNOWY1",28.5796320571529
2006-07-17,"TAS1",31.1429603677777
2006-07-17,"VIC1",31.8085116005325
2006-07-18,"NSW1",33.257345215784
2006-07-18,"QLD1",26.4958132459685
2006-07-18,"SA1",40.1312462164494
2006-07-18,"SNOWY1",31.5578749961945
2006-07-18,"TAS1",37.1624342155183
2006-07-18,"VIC1",35.2960874851381
2006-07-19,"NSW1",268.898995499443
2006-07-19,"QLD1",40.7678391836723
2006-07-19,"SA1",194.07818456412
2006-07-19,"SNOWY1",190.505954368843
2006-07-19,"TAS1",205.072294431156
2006-07-19,"VIC1",220.842353728541
2006-07-20,"NSW1",275.319861347752
2006-07-20,"QLD1",193.757380004318
2006-07-20,"SA1",154.088940738482
2006-07-20,"SNOWY1",270.824992138605
2006-07-20,"TAS1",198.858122376056
2006-07-20,"VIC1",214.756189893572
2006-07-21,"NSW1",36.5953938108619
2006-07-21,"QLD1",22.0413074969708
2006-07-21,"SA1",42.4683175306963
2006-07-21,"SNOWY1",37.5464802559586
2006-07-21,"TAS1",42.9628665739284
2006-07-21,"VIC1",40.6275418547076
2006-07-22,"NSW1",34.3743791721166
2006-07-22,"QLD1",25.7677906116432
2006-07-22,"SA1",38.9217605997174
2006-07-22,"SNOWY1",34.1598083346788
2006-07-22,"TAS1",39.6667561688173
2006-07-22,"VIC1",35.9811685760752
2006-07-23,"NSW1",35.2453227752473
2006-07-23,"QLD1",27.5234324541266
2006-07-23,"SA1",42.3195776450809
2006-07-23,"SNOWY1",32.9569985849212
2006-07-23,"TAS1",38.2681694429022
2006-07-23,"VIC1",36.2624787305928
2006-07-24,"NSW1",65.9082795698417
2006-07-24,"QLD1",52.8684458430574
2006-07-24,"SA1",57.490532013502
2006-07-24,"SNOWY1",58.2211691380697
2006-07-24,"TAS1",58.8116597976487
2006-07-24,"VIC1",61.2355479804833
2006-07-25,"NSW1",32.863628137554
2006-07-25,"QLD1",25.0506507465962
2006-07-25,"SA1",42.1645236520551
2006-07-25,"SNOWY1",33.2024015701573
2006-07-25,"TAS1",38.6330564363442
2006-07-25,"VIC1",38.3089417986446
2006-07-26,"NSW1",31.9611260780021
2006-07-26,"QLD1",25.1503270835
2006-07-26,"SA1",40.4254518180807
2006-07-26,"SNOWY1",31.9602167575148
2006-07-26,"TAS1",35.2515330503074
2006-07-26,"VIC1",35.690843235873
2006-07-27,"NSW1",29.7593249042352
2006-07-27,"QLD1",25.8339411259075
2006-07-27,"SA1",37.4089640453336
2006-07-27,"SNOWY1",30.1171752912098
2006-07-27,"TAS1",37.2604628901009
2006-07-27,"VIC1",33.4929651697017
2006-07-28,"NSW1",26.4630797399789
2006-07-28,"QLD1",21.2942301852765
2006-07-28,"SA1",32.5759037984183
2006-07-28,"SNOWY1",27.2067238537955
2006-07-28,"TAS1",34.0223535457247
2006-07-28,"VIC1",29.7554153895262
2006-07-29,"NSW1",24.587847020216
2006-07-29,"QLD1",18.0163088199339
2006-07-29,"SA1",33.6253378610091
2006-07-29,"SNOWY1",24.7135193027205
2006-07-29,"TAS1",35.0622203059134
2006-07-29,"VIC1",26.2599346810792
2006-07-30,"NSW1",23.5472831409143
2006-07-30,"QLD1",19.8019164023451
2006-07-30,"SA1",52.3327974504083
2006-07-30,"SNOWY1",22.5450750240579
2006-07-30,"TAS1",33.6568043579501
2006-07-30,"VIC1",24.0694580734
2006-07-31,"NSW1",40.3310428031928
2006-07-31,"QLD1",25.8604312315261
2006-07-31,"SA1",57.0379067493796
2006-07-31,"SNOWY1",37.8398934622064
2006-07-31,"TAS1",44.4319594792131
2006-07-31,"VIC1",43.9917887931752
2006-08-01,"NSW1",33.4215923960328
2006-08-01,"QLD1",27.1621000568134
2006-08-01,"SA1",50.786974057173
2006-08-01,"SNOWY1",33.4724902153166
2006-08-01,"TAS1",39.8793633258714
2006-08-01,"VIC1",40.1466260272828
2006-08-02,"NSW1",42.2927344864071
2006-08-02,"QLD1",34.0576245783049
2006-08-02,"SA1",48.4064575303676
2006-08-02,"SNOWY1",40.6210105020269
2006-08-02,"TAS1",41.7771019110591
2006-08-02,"VIC1",41.7130399234973
2006-08-03,"NSW1",34.734490721372
2006-08-03,"QLD1",28.2865739853472
2006-08-03,"SA1",44.2016985941431
2006-08-03,"SNOWY1",34.6640893580973
2006-08-03,"TAS1",35.9650028810033
2006-08-03,"VIC1",36.7365187049702
2006-08-04,"NSW1",39.6825201650018
2006-08-04,"QLD1",29.0799570588459
2006-08-04,"SA1",48.7590115465407
2006-08-04,"SNOWY1",38.9939599422365
2006-08-04,"TAS1",38.2238027119047
2006-08-04,"VIC1",39.582657943434
2006-08-05,"NSW1",32.0227893723402
2006-08-05,"QLD1",23.6419930571927
2006-08-05,"SA1",42.1447960283741
2006-08-05,"SNOWY1",30.875734175048
2006-08-05,"TAS1",34.5876056822941
2006-08-05,"VIC1",31.9379274418773
2006-08-06,"NSW1",31.4622027864495
2006-08-06,"QLD1",24.9909250904933
2006-08-06,"SA1",52.7103658861525
2006-08-06,"SNOWY1",31.0075603166343
2006-08-06,"TAS1",37.8160353126856
2006-08-06,"VIC1",31.2420579401435
2006-08-07,"NSW1",42.8732304532243
2006-08-07,"QLD1",37.1066339083229
2006-08-07,"SA1",50.2993031747305
2006-08-07,"SNOWY1",43.181695657956
2006-08-07,"TAS1",44.3326356806859
2006-08-07,"VIC1",45.5979558902239
2006-08-08,"NSW1",33.2095857190704
2006-08-08,"QLD1",29.4703762477615
2006-08-08,"SA1",37.7467692647225
2006-08-08,"SNOWY1",34.2374869667231
2006-08-08,"TAS1",37.3545257941999
2006-08-08,"VIC1",35.6337379332664
2006-08-09,"NSW1",31.2575440143097
2006-08-09,"QLD1",27.015754588736
2006-08-09,"SA1",35.3442248947917
2006-08-09,"SNOWY1",30.9718349532379
2006-08-09,"TAS1",37.552521252523
2006-08-09,"VIC1",33.261174721065
2006-08-10,"NSW1",32.8786939088434
2006-08-10,"QLD1",28.7611622725932
2006-08-10,"SA1",41.9665053808948
2006-08-10,"SNOWY1",33.7697197798179
2006-08-10,"TAS1",38.3614630666975
2006-08-10,"VIC1",35.156054849125
2006-08-11,"NSW1",27.180621522723
2006-08-11,"QLD1",24.2782123411975
2006-08-11,"SA1",31.5796824283153
2006-08-11,"SNOWY1",27.5195557848566
2006-08-11,"TAS1",32.0350078605835
2006-08-11,"VIC1",28.6391196553831
2006-08-12,"NSW1",26.2361285537276
2006-08-12,"QLD1",23.0090643400134
2006-08-12,"SA1",29.7882445299505
2006-08-12,"SNOWY1",26.2635516784528
2006-08-12,"TAS1",28.2072849615573
2006-08-12,"VIC1",26.4503003981554
2006-08-13,"NSW1",22.8842655829512
2006-08-13,"QLD1",20.4464577552439
2006-08-13,"SA1",24.5115517729963
2006-08-13,"SNOWY1",21.7576813015874
2006-08-13,"TAS1",27.4555105013872
2006-08-13,"VIC1",22.2232334943758
2006-08-14,"NSW1",25.4977506159774
2006-08-14,"QLD1",22.8011897908871
2006-08-14,"SA1",29.6165100961181
2006-08-14,"SNOWY1",25.1676942350742
2006-08-14,"TAS1",31.2223233199915
2006-08-14,"VIC1",26.9877948697468
2006-08-15,"NSW1",27.3690241650238
2006-08-15,"QLD1",25.2331181257868
2006-08-15,"SA1",30.4232339005424
2006-08-15,"SNOWY1",27.0271246752952
2006-08-15,"TAS1",31.9006468874513
2006-08-15,"VIC1",27.9364480132933
2006-08-16,"NSW1",25.382628816392
2006-08-16,"QLD1",22.6637815573296
2006-08-16,"SA1",29.5855144331776
2006-08-16,"SNOWY1",26.5595222476558
2006-08-16,"TAS1",29.7538183005132
2006-08-16,"VIC1",26.779497023283
2006-08-17,"NSW1",24.9473271819186
2006-08-17,"QLD1",23.0580751248953
2006-08-17,"SA1",29.5240026506102
2006-08-17,"SNOWY1",25.2145359943138
2006-08-17,"TAS1",30.5765474520546
2006-08-17,"VIC1",26.7858435164743
2006-08-18,"NSW1",25.9939731889807
2006-08-18,"QLD1",23.8552894239174
2006-08-18,"SA1",43.9480248396494
2006-08-18,"SNOWY1",26.7337220942969
2006-08-18,"TAS1",59.7723203805318
2006-08-18,"VIC1",29.2770327947285
2006-08-19,"NSW1",25.6023195145992
2006-08-19,"QLD1",22.3443748861167
2006-08-19,"SA1",73.4796511605425
2006-08-19,"SNOWY1",25.5250158908582
2006-08-19,"TAS1",30.9343470327469
2006-08-19,"VIC1",27.1001246559583
2006-08-20,"NSW1",23.3813820383531
2006-08-20,"QLD1",20.7495372954366
2006-08-20,"SA1",24.4275536050412
2006-08-20,"SNOWY1",21.6582704160855
2006-08-20,"TAS1",28.4227644294467
2006-08-20,"VIC1",23.4484109196736
2006-08-21,"NSW1",29.5493273578493
2006-08-21,"QLD1",25.0477910117447
2006-08-21,"SA1",32.885425287081
2006-08-21,"SNOWY1",29.0530082516779
2006-08-21,"TAS1",32.3441430386512
2006-08-21,"VIC1",31.7025054725051
2006-08-22,"NSW1",32.2121174479539
2006-08-22,"QLD1",25.7110421314071
2006-08-22,"SA1",37.5903809846202
2006-08-22,"SNOWY1",33.1158581299039
2006-08-22,"TAS1",32.7230669031869
2006-08-22,"VIC1",36.0100834415126
2006-08-23,"NSW1",32.1241455262898
2006-08-23,"QLD1",26.943826236212
2006-08-23,"SA1",39.6568428912768
2006-08-23,"SNOWY1",33.4601839912224
2006-08-23,"TAS1",34.7250439588364
2006-08-23,"VIC1",36.7447141456222
2006-08-24,"NSW1",40.5606805752684
2006-08-24,"QLD1",28.7271809135449
2006-08-24,"SA1",48.2201082830402
2006-08-24,"SNOWY1",38.4243044421665
2006-08-24,"TAS1",39.9072223165968
2006-08-24,"VIC1",45.2391016586649
2006-08-25,"NSW1",35.0296461059099
2006-08-25,"QLD1",18.0331685234825
2006-08-25,"SA1",44.9372800637006
2006-08-25,"SNOWY1",34.4014429098337
2006-08-25,"TAS1",36.780806502752
2006-08-25,"VIC1",39.8960423845579
2006-08-26,"NSW1",28.9409868951289
2006-08-26,"QLD1",18.8571912980643
2006-08-26,"SA1",36.3343316574006
2006-08-26,"SNOWY1",28.232134261273
2006-08-26,"TAS1",33.0182411006167
2006-08-26,"VIC1",31.2715871969574
2006-08-27,"NSW1",23.7112949780642
2006-08-27,"QLD1",19.8186234837661
2006-08-27,"SA1",30.2042304017707
2006-08-27,"SNOWY1",23.2877515948135
2006-08-27,"TAS1",31.3647564565598
2006-08-27,"VIC1",26.0990452270983
2006-08-28,"NSW1",31.8529018896044
2006-08-28,"QLD1",26.1543209909984
2006-08-28,"SA1",40.0533674007256
2006-08-28,"SNOWY1",32.1770312847798
2006-08-28,"TAS1",35.5220647634121
2006-08-28,"VIC1",35.6749257723945
2006-08-29,"NSW1",32.7676421027548
2006-08-29,"QLD1",28.5383210008208
2006-08-29,"SA1",39.288837772074
2006-08-29,"SNOWY1",34.5702400716426
2006-08-29,"TAS1",36.3618689159108
2006-08-29,"VIC1",36.7571849231192
2006-08-30,"NSW1",29.1718322430782
2006-08-30,"QLD1",22.1093266269047
2006-08-30,"SA1",35.5166902192268
2006-08-30,"SNOWY1",29.4401409200407
2006-08-30,"TAS1",36.3426015377689
2006-08-30,"VIC1",33.3982264581949
2006-08-31,"NSW1",31.6432798889368
2006-08-31,"QLD1",29.9199326020617
2006-08-31,"SA1",35.2069240714066
2006-08-31,"SNOWY1",33.2058194438392
2006-08-31,"TAS1",36.6403406373718
2006-08-31,"VIC1",34.8012889604268
2006-09-01,"NSW1",26.4123617780891
2006-09-01,"QLD1",20.3893999416941
2006-09-01,"SA1",28.7262372390629
2006-09-01,"SNOWY1",26.5185651964495
2006-09-01,"TAS1",33.8603127885029
2006-09-01,"VIC1",27.7804431875031
2006-09-02,"NSW1",19.7718697881771
2006-09-02,"QLD1",18.6969276013056
2006-09-02,"SA1",21.5113849148215
2006-09-02,"SNOWY1",20.2255522078832
2006-09-02,"TAS1",33.8898548796775
2006-09-02,"VIC1",19.7293270008532
2006-09-03,"NSW1",18.6508122914853
2006-09-03,"QLD1",18.0788386516564
2006-09-03,"SA1",20.0324865333163
2006-09-03,"SNOWY1",18.6237094036178
2006-09-03,"TAS1",27.5472613036114
2006-09-03,"VIC1",18.1306991992982
2006-09-04,"NSW1",24.8766752418952
2006-09-04,"QLD1",22.857708079921
2006-09-04,"SA1",29.8414256536745
2006-09-04,"SNOWY1",25.7162766947808
2006-09-04,"TAS1",29.8435343089054
2006-09-04,"VIC1",27.177325295782
2006-09-05,"NSW1",25.2017097357899
2006-09-05,"QLD1",21.8578387794233
2006-09-05,"SA1",30.3266221719979
2006-09-05,"SNOWY1",26.2660920335945
2006-09-05,"TAS1",33.4774403284635
2006-09-05,"VIC1",28.2353513171517
2006-09-06,"NSW1",31.3617058388745
2006-09-06,"QLD1",21.9242459567499
2006-09-06,"SA1",43.6764015043948
2006-09-06,"SNOWY1",30.3613200871903
2006-09-06,"TAS1",40.6234009677459
2006-09-06,"VIC1",35.4350119162803
2006-09-07,"NSW1",37.0796146052669
2006-09-07,"QLD1",26.2623636403512
2006-09-07,"SA1",41.1956432752084
2006-09-07,"SNOWY1",36.17137122923
2006-09-07,"TAS1",43.5352864304544
2006-09-07,"VIC1",38.7302797389877
2006-09-08,"NSW1",28.4438346182092
2006-09-08,"QLD1",22.8808863914487
2006-09-08,"SA1",33.4522590527214
2006-09-08,"SNOWY1",28.5562386967152
2006-09-08,"TAS1",37.3679936307335
2006-09-08,"VIC1",31.9058092302874
2006-09-09,"NSW1",40.7015682219007
2006-09-09,"QLD1",19.0435529047452
2006-09-09,"SA1",44.2038411076661
2006-09-09,"SNOWY1",37.4269690147603
2006-09-09,"TAS1",47.386536184091
2006-09-09,"VIC1",40.4445409213668
2006-09-10,"NSW1",32.6142728031315
2006-09-10,"QLD1",21.2623836492808
2006-09-10,"SA1",36.5480325161347
2006-09-10,"SNOWY1",29.821875231111
2006-09-10,"TAS1",40.5909489480706
2006-09-10,"VIC1",33.1570618373933
2006-09-11,"NSW1",66.076238250408
2006-09-11,"QLD1",24.421458499326
2006-09-11,"SA1",63.0988445669211
2006-09-11,"SNOWY1",58.7448611762332
2006-09-11,"TAS1",64.718355978481
2006-09-11,"VIC1",64.783943490313
2006-09-12,"NSW1",41.9314449408017
2006-09-12,"QLD1",17.4389873874353
2006-09-12,"SA1",40.1349078535448
2006-09-12,"SNOWY1",41.7692106708806
2006-09-12,"TAS1",45.2983966504814
2006-09-12,"VIC1",43.5879174926512
2006-09-13,"NSW1",37.0860093201873
2006-09-13,"QLD1",16.3786718868714
2006-09-13,"SA1",38.3539763759878
2006-09-13,"SNOWY1",35.742742538131
2006-09-13,"TAS1",47.3340424333302
2006-09-13,"VIC1",39.1404367318376
2006-09-14,"NSW1",29.3721027239495
2006-09-14,"QLD1",16.940337494721
2006-09-14,"SA1",35.3729477056362
2006-09-14,"SNOWY1",28.9058745464782
2006-09-14,"TAS1",40.7211051386084
2006-09-14,"VIC1",33.1925369009909
2006-09-15,"NSW1",33.6017609729734
2006-09-15,"QLD1",17.73001218323
2006-09-15,"SA1",37.4273338210885
2006-09-15,"SNOWY1",32.5451631731117
2006-09-15,"TAS1",48.3297066777828
2006-09-15,"VIC1",36.5837356164027
2006-09-16,"NSW1",28.0967155664401
2006-09-16,"QLD1",17.6910726113211
2006-09-16,"SA1",32.8496463517341
2006-09-16,"SNOWY1",26.5361932126418
2006-09-16,"TAS1",46.9625265677728
2006-09-16,"VIC1",29.6344624851521
2006-09-17,"NSW1",21.3752061176501
2006-09-17,"QLD1",16.8208536104054
2006-09-17,"SA1",24.4682208948452
2006-09-17,"SNOWY1",20.8068364262618
2006-09-17,"TAS1",46.5328892594277
2006-09-17,"VIC1",22.0608358978539
2006-09-18,"NSW1",25.5737638736782
2006-09-18,"QLD1",18.3672359559763
2006-09-18,"SA1",31.1537139552794
2006-09-18,"SNOWY1",25.7754887878134
2006-09-18,"TAS1",48.3975522665428
2006-09-18,"VIC1",30.1121619478057
2006-09-19,"NSW1",26.2997101166736
2006-09-19,"QLD1",17.3544760372105
2006-09-19,"SA1",24.4421936529532
2006-09-19,"SNOWY1",25.5710855196379
2006-09-19,"TAS1",43.5668185809597
2006-09-19,"VIC1",30.8057479380615
2006-09-20,"NSW1",30.5895498310348
2006-09-20,"QLD1",19.5547139893114
2006-09-20,"SA1",32.5737979572599
2006-09-20,"SNOWY1",31.9193535504618
2006-09-20,"TAS1",41.3547681832312
2006-09-20,"VIC1",33.4404630498144
2006-09-21,"NSW1",25.8932305399844
2006-09-21,"QLD1",22.7149058925957
2006-09-21,"SA1",29.6233004385092
2006-09-21,"SNOWY1",26.2318643034418
2006-09-21,"TAS1",39.9858830420809
2006-09-21,"VIC1",29.4749581499065
2006-09-22,"NSW1",23.0929600158948
2006-09-22,"QLD1",17.8626730321091
2006-09-22,"SA1",27.6260915958378
2006-09-22,"SNOWY1",22.2616555780484
2006-09-22,"TAS1",35.4230940151539
2006-09-22,"VIC1",26.6396663744358
2006-09-23,"NSW1",20.4018536131976
2006-09-23,"QLD1",16.623290163319
2006-09-23,"SA1",23.8047655034236
2006-09-23,"SNOWY1",20.6093994950971
2006-09-23,"TAS1",32.4908847459037
2006-09-23,"VIC1",22.4467692665138
2006-09-24,"NSW1",23.2808707579288
2006-09-24,"QLD1",17.2438398847846
2006-09-24,"SA1",27.6379849995616
2006-09-24,"SNOWY1",22.0790983046621
2006-09-24,"TAS1",34.1574811214247
2006-09-24,"VIC1",26.0707983539757
2006-09-25,"NSW1",31.9327627917009
2006-09-25,"QLD1",24.4624643581683
2006-09-25,"SA1",36.7766570023318
2006-09-25,"SNOWY1",32.7327916333126
2006-09-25,"TAS1",40.4664543954951
2006-09-25,"VIC1",38.7476348352974
2006-09-26,"NSW1",25.1781228365617
2006-09-26,"QLD1",20.6904082047999
2006-09-26,"SA1",29.7181813669479
2006-09-26,"SNOWY1",25.9993576948084
2006-09-26,"TAS1",30.64135490045
2006-09-26,"VIC1",30.4917998275276
2006-09-27,"NSW1",26.7287235604035
2006-09-27,"QLD1",24.1153542495921
2006-09-27,"SA1",31.3949511729638
2006-09-27,"SNOWY1",27.3117910632326
2006-09-27,"TAS1",31.0541714911576
2006-09-27,"VIC1",31.9479578448937
2006-09-28,"NSW1",28.5746276071685
2006-09-28,"QLD1",20.6070701465626
2006-09-28,"SA1",32.7187260637494
2006-09-28,"SNOWY1",28.4957892069856
2006-09-28,"TAS1",31.2580772273661
2006-09-28,"VIC1",31.2271774758059
2006-09-29,"NSW1",22.6366107791139
2006-09-29,"QLD1",20.2080190964945
2006-09-29,"SA1",27.0540979295265
2006-09-29,"SNOWY1",22.7554247809046
2006-09-29,"TAS1",24.263418778184
2006-09-29,"VIC1",25.0514016380663
2006-09-30,"NSW1",19.5562951563069
2006-09-30,"QLD1",18.0104973968598
2006-09-30,"SA1",22.822547790183
2006-09-30,"SNOWY1",19.6551369580536
2006-09-30,"TAS1",17.4811782980228
2006-09-30,"VIC1",20.2321666139732
2006-10-01,"NSW1",17.4950621343571
2006-10-01,"QLD1",16.8594455584007
2006-10-01,"SA1",19.6770876959393
2006-10-01,"SNOWY1",17.5356654500451
2006-10-01,"TAS1",15.4037634080701
2006-10-01,"VIC1",17.0078393487704
2006-10-02,"NSW1",19.288036371844
2006-10-02,"QLD1",18.2103342050156
2006-10-02,"SA1",21.3228206569631
2006-10-02,"SNOWY1",19.5782187588234
2006-10-02,"TAS1",19.9544085754557
2006-10-02,"VIC1",20.5186048012145
2006-10-03,"NSW1",23.221368759532
2006-10-03,"QLD1",20.7731118056213
2006-10-03,"SA1",27.6335615605099
2006-10-03,"SNOWY1",22.4444530003009
2006-10-03,"TAS1",24.5214711177645
2006-10-03,"VIC1",25.3406614161962
2006-10-04,"NSW1",21.8789661478747
2006-10-04,"QLD1",19.5414389096142
2006-10-04,"SA1",28.5900737497838
2006-10-04,"SNOWY1",21.7353897577126
2006-10-04,"TAS1",24.1272383386681
2006-10-04,"VIC1",25.0324884648738
2006-10-05,"NSW1",22.9178866041776
2006-10-05,"QLD1",20.4506771614913
2006-10-05,"SA1",28.300463866344
2006-10-05,"SNOWY1",22.8850818484507
2006-10-05,"TAS1",27.5265151885171
2006-10-05,"VIC1",25.7460630495822
2006-10-06,"NSW1",23.186483907457
2006-10-06,"QLD1",20.216609534696
2006-10-06,"SA1",28.9415228172638
2006-10-06,"SNOWY1",23.5635445359846
2006-10-06,"TAS1",29.2916053383542
2006-10-06,"VIC1",27.2383515314556
2006-10-07,"NSW1",19.1205470823757
2006-10-07,"QLD1",16.9089133033959
2006-10-07,"SA1",25.185484439796
2006-10-07,"SNOWY1",19.2836314930342
